patrimonio;Descricao;dataBaixa;vidaUtil;valorBruto;depreciacao;valorLiquido
217164;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217165;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217166;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217167;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217168;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217169;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217170;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217171;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217172;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217173;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217174;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217175;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217176;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217177;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217178;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217179;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217180;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217181;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217182;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217183;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217184;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217185;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217186;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217187;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217188;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217189;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217190;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217191;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217192;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217193;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217194;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217195;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217196;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217197;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217198;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217199;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217200;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217201;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;19/01/2017;0;2990;0;2990
217202;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217203;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217204;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217205;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217206;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217207;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217208;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217209;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217210;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217211;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217212;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217213;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217214;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217215;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217216;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217217;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217218;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217219;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217220;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217221;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217222;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217223;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217224;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217225;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217226;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217227;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217228;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217229;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217230;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217231;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217232;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217233;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217234;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217235;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217236;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217237;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217238;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217239;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217240;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217241;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217242;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217243;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217244;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217245;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217246;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217247;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217248;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217249;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217250;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217251;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217252;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217253;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217254;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217255;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217256;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217257;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217258;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217259;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217260;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217261;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217262;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217263;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217264;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217265;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217266;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217267;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217268;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217269;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217270;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217271;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217272;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217273;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217274;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217275;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217276;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217277;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217278;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217279;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217280;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217281;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217282;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217283;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217284;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217285;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217286;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217287;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217288;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217289;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217290;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217291;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217292;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217293;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217294;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217295;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217296;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217297;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217298;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217299;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217300;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217301;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217302;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217303;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217304;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217305;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217306;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217307;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217308;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217309;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217310;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217311;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217312;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217313;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217314;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217315;ESTAÇÃO DE TRABALHO LENOVO, DESKTOP THINKCENTRE M900 TINY, WINDOWS 10 PRO;20/01/2017;0;2990;0;2990
217316;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217317;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217318;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217319;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217320;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217321;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217322;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217323;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217324;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217325;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217326;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217327;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217328;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217329;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217330;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217331;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217332;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217333;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217334;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217335;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217336;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217337;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217338;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217339;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217340;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217341;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217342;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217343;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217344;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217345;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217346;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217347;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217348;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217349;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217350;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217351;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217352;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217353;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217354;APPLIANCE DE FIREWALL NG TIPO 04;23/02/2017;0;18386;275,79;18110,21
217355;APPLIANCE DE FIREWALL NG TIPO 04;24/02/2017;0;18386;275,79;18110,21
217356;APPLIANCE DE FIREWALL NG TIPO 04;24/02/2017;0;18386;275,79;18110,21
217357;APPLIANCE DE FIREWALL NG TIPO 04;24/02/2017;0;18386;275,79;18110,21
217358;APPLIANCE DE FIREWALL NG TIPO 04;24/02/2017;0;18386;275,79;18110,21
217359;APPLIANCE DE FIREWALL NG TIPO 04;24/02/2017;0;18386;275,79;18110,21
217360;APPLIANCE DE FIREWALL NG TIPO 04;24/02/2017;0;18386;275,79;18110,21
217361;APPLIANCE DE FIREWALL NG TIPO 04;24/02/2017;0;18386;275,79;18110,21
